video_filename,copy_caption,hashtags,description,episode_number,episode_code,path_inside_zip,video_zip_pack,artifact_zip,still_filename,title,year,handle,duration_sec,image_credit
197-arab-israeli-war-1948.mp4,"Arab-Israeli War 1948 (1948). One day. Forever WAR. Israel declared independence May 14, 1948. Arab states invaded next day. @FactsOrWhacks #1948War #MiddleEast #Israel #HistoryTok #FactsOrWhacks",#1948War #MiddleEast #Israel #HistoryTok #FactsOrWhacks,"Arab-Israeli War 1948 (1948). One day. Forever WAR. Israel declared independence May 14, 1948. Arab states invaded next day.",197,197,facts-or-whacks-videos/197-arab-israeli-war-1948.mp4,facts-or-whacks-videos-151-200.zip,videos_30s_pack_151_200.zip,197-arab-israeli-war-1948.webp,Arab-Israeli War 1948,1948,@FactsOrWhacks,30,Benno Rothenberg · CC BY 4.0
198-second-sino-japanese-war.mp4,"Second Sino-Japanese War (1945). Rape of Nanking. 300,000 DEAD. Japan invaded China 1937 full-scale war. Nanking Massacre December 1937 300,000 was killed. @FactsOrWhacks #SinoJapaneseWar #WW2 #China #HistoryTok #FactsOrWhacks",#SinoJapaneseWar #WW2 #China #HistoryTok #FactsOrWhacks,"Second Sino-Japanese War (1945). Rape of Nanking. 300,000 DEAD. Japan invaded China 1937 full-scale war. Nanking Massacre December 1937 300,000 was killed.",198,198,facts-or-whacks-videos/198-second-sino-japanese-war.mp4,facts-or-whacks-videos-151-200.zip,videos_30s_pack_151_200.zip,198-second-sino-japanese-war.webp,Second Sino-Japanese War,1945,@FactsOrWhacks,30,"Unknown photographer, Ministry of the Navy · Public domain"
199-nanking-massacre.mp4,"Nanking Massacre (1937). Six weeks. 300,000 DEAD. Japanese troops captured Nanking December 1937. Six-week orgy of killing rape and looting. @FactsOrWhacks #Nanking #WW2 #WarCrimes #HistoryMatters #FactsOrWhacks",#Nanking #WW2 #WarCrimes #HistoryMatters #FactsOrWhacks,"Nanking Massacre (1937). Six weeks. 300,000 DEAD. Japanese troops captured Nanking December 1937. Six-week orgy of killing rape and looting.",199,199,facts-or-whacks-videos/199-nanking-massacre.mp4,facts-or-whacks-videos-151-200.zip,videos_30s_pack_151_200.zip,199-nanking-massacre.webp,Nanking Massacre,1937,@FactsOrWhacks,30,"Originally Moriyasu Murase, 村瀬守保 · Public domain"
200-battle-of-waterloo.mp4,"Battle of Waterloo (1815). One day. Napoleon FINISHED. Battle of Waterloo was fought June 18, 1815 in Belgium. Wellington and Blucher defeated Napoleon. @FactsOrWhacks #Waterloo #Napoleon #MilitaryHistory #HistoryTok #FactsOrWhacks",#Waterloo #Napoleon #MilitaryHistory #HistoryTok #FactsOrWhacks,"Battle of Waterloo (1815). One day. Napoleon FINISHED. Battle of Waterloo was fought June 18, 1815 in Belgium. Wellington and Blucher defeated Napoleon.",200,200,facts-or-whacks-videos/200-battle-of-waterloo.mp4,facts-or-whacks-videos-151-200.zip,videos_30s_pack_151_200.zip,200-battle-of-waterloo.webp,Battle of Waterloo,1815,@FactsOrWhacks,30,William Sadler · Public domain
201-battle-of-gettysburg.mp4,Battle of Gettysburg (1863). 3 days. Turning point. Battle of Gettysburg was fought July 1-3 1863 in Pennsylvania. Bloodiest battle of American Civil War. @FactsOrWhacks #Gettysburg #CivilWar #AmericanHistory #HistoryTok #FactsOrWhacks,#Gettysburg #CivilWar #AmericanHistory #HistoryTok #FactsOrWhacks,Battle of Gettysburg (1863). 3 days. Turning point. Battle of Gettysburg was fought July 1-3 1863 in Pennsylvania. Bloodiest battle of American Civil War.,201,201,facts-or-whacks-videos/201-battle-of-gettysburg.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,201-battle-of-gettysburg.webp,Battle of Gettysburg,1863,@FactsOrWhacks,30,Thure de Thulstrup / Adam Cuerden · Public domain
202-normandy-breakout.mp4,Normandy Breakout (1944). Liberation of FRANCE. Allied breakout from Normandy July-August 1944. Operation Cobra punched through German lines. @FactsOrWhacks #Normandy #WW2 #Liberation #HistoryTok #FactsOrWhacks,#Normandy #WW2 #Liberation #HistoryTok #FactsOrWhacks,Normandy Breakout (1944). Liberation of FRANCE. Allied breakout from Normandy July-August 1944. Operation Cobra punched through German lines.,202,202,facts-or-whacks-videos/202-normandy-breakout.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,202-normandy-breakout.webp,Normandy Breakout,1944,@FactsOrWhacks,30,The original uploader was MIckStephenson at English Wikipedia . · Public domain
203-dien-bien-phu.mp4,Dien Bien Phu (1954). France's last stand in ASIA. Viet Minh besieged French base 1954. Giap's forces defeated French after 57 days. @FactsOrWhacks #DienBienPhu #Vietnam #Colonialism #HistoryTok #FactsOrWhacks,#DienBienPhu #Vietnam #Colonialism #HistoryTok #FactsOrWhacks,Dien Bien Phu (1954). France's last stand in ASIA. Viet Minh besieged French base 1954. Giap's forces defeated French after 57 days.,203,203,facts-or-whacks-videos/203-dien-bien-phu.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,203-dien-bien-phu.webp,Dien Bien Phu,1954,@FactsOrWhacks,30,Vietnam People's Army · Public domain
204-algerian-war-of-independence.mp4,Algerian War of Independence (1962). 1 million dead. France LEFT. FLN fought France 1954-1962. Brutal guerrilla war and torture used. @FactsOrWhacks #Algeria #Independence #Colonialism #HistoryTok #FactsOrWhacks,#Algeria #Independence #Colonialism #HistoryTok #FactsOrWhacks,Algerian War of Independence (1962). 1 million dead. France LEFT. FLN fought France 1954-1962. Brutal guerrilla war and torture used.,204,204,facts-or-whacks-videos/204-algerian-war-of-independence.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,204-algerian-war-of-independence.webp,Algerian War of Independence,1962,@FactsOrWhacks,30,Zdravko Pečar · CC BY-SA 4.0
205-mau-mau-uprising.mp4,Mau Mau Uprising (1960). Britain's secret TORTURE. Kenyan rebellion against British rule 1952-1960. Kikuyu people fought for land and freedom. @FactsOrWhacks #MauMau #Kenya #Colonialism #HistoryTok #FactsOrWhacks,#MauMau #Kenya #Colonialism #HistoryTok #FactsOrWhacks,Mau Mau Uprising (1960). Britain's secret TORTURE. Kenyan rebellion against British rule 1952-1960. Kikuyu people fought for land and freedom.,205,205,facts-or-whacks-videos/205-mau-mau-uprising.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,205-mau-mau-uprising.webp,Mau Mau Uprising,1960,@FactsOrWhacks,30,Ministry of Defence POST-1945 OFFICIAL COLLECTION · Public domain
206-biafran-war.mp4,Biafran War (1970). Starvation as WEAPON. Nigerian civil war 1967-1970. Biafra seceded over ethnic tensions. @FactsOrWhacks #Biafra #Nigeria #CivilWar #HistoryTok #FactsOrWhacks,#Biafra #Nigeria #CivilWar #HistoryTok #FactsOrWhacks,Biafran War (1970). Starvation as WEAPON. Nigerian civil war 1967-1970. Biafra seceded over ethnic tensions.,206,206,facts-or-whacks-videos/206-biafran-war.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,206-biafran-war.webp,Biafran War,1970,@FactsOrWhacks,30,Godwin Alabi-Isama · CC BY-SA 4.0
207-partition-of-poland.mp4,Partition of Poland (1947). Three empires. One country GONE. Poland divided 1772 1793 1795. Russia Prussia Austria carved it up. @FactsOrWhacks #Poland #EuropeanHistory #Empire #HistoryTok #FactsOrWhacks,#Poland #EuropeanHistory #Empire #HistoryTok #FactsOrWhacks,Partition of Poland (1947). Three empires. One country GONE. Poland divided 1772 1793 1795. Russia Prussia Austria carved it up.,207,207,facts-or-whacks-videos/207-partition-of-poland.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,207-partition-of-poland.webp,Partition of Poland,1947,@FactsOrWhacks,30,Rzeczpospolita_Rozbiory_3.png : Halibutt derivative work: Sneecs ( talk… · CC BY-SA 3.0
208-easter-rising-1916.mp4,Easter Rising 1916 (1916). Dublin. 6 days. IRELAND changed. Irish republicans seized Dublin April 1916. Easter Rising 1916 was held out six days against British forces. @FactsOrWhacks #EasterRising #Ireland #Revolution #HistoryTok #FactsOrWhacks,#EasterRising #Ireland #Revolution #HistoryTok #FactsOrWhacks,Easter Rising 1916 (1916). Dublin. 6 days. IRELAND changed. Irish republicans seized Dublin April 1916. Easter Rising 1916 was held out six days against British forces.,208,208,facts-or-whacks-videos/208-easter-rising-1916.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,208-easter-rising-1916.webp,Easter Rising 1916,1916,@FactsOrWhacks,30,"Keogh Brothers Ltd., photographers [1] · No restrictions"
209-irish-war-of-independence.mp4,Irish War of Independence (1919). Guerrilla war. Empire BROKE. 1919-1921 IRA vs British forces. Michael Collins led guerrilla campaign. @FactsOrWhacks #IrishIndependence #Ireland #Revolution #HistoryTok #FactsOrWhacks,#IrishIndependence #Ireland #Revolution #HistoryTok #FactsOrWhacks,Irish War of Independence (1919). Guerrilla war. Empire BROKE. 1919-1921 IRA vs British forces. Michael Collins led guerrilla campaign.,209,209,facts-or-whacks-videos/209-irish-war-of-independence.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,209-irish-war-of-independence.webp,Irish War of Independence,1919,@FactsOrWhacks,30,Unknown author Unknown author · Public domain
210-good-friday-agreement.mp4,"Good Friday Agreement (1998). Peace after 30 YEARS. Signed April 10, 1998 Northern Ireland. Ended decades of Troubles violence. @FactsOrWhacks #GoodFriday #NorthernIreland #Peace #HistoryTok #FactsOrWhacks",#GoodFriday #NorthernIreland #Peace #HistoryTok #FactsOrWhacks,"Good Friday Agreement (1998). Peace after 30 YEARS. Signed April 10, 1998 Northern Ireland. Ended decades of Troubles violence.",210,210,facts-or-whacks-videos/210-good-friday-agreement.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,210-good-friday-agreement.webp,Good Friday Agreement,1998,@FactsOrWhacks,30,Northern Ireland Office · OGL 3
211-amritsar-massacre.mp4,"Amritsar Massacre (1919). 379 killed. Empire EXPOSED. British troops fired on crowd April 13, 1919. Unarmed Indians gathered in Jallianwala Bagh. @FactsOrWhacks #Amritsar #IndianHistory #BritishEmpire #HistoryTok #FactsOrWhacks",#Amritsar #IndianHistory #BritishEmpire #HistoryTok #FactsOrWhacks,"Amritsar Massacre (1919). 379 killed. Empire EXPOSED. British troops fired on crowd April 13, 1919. Unarmed Indians gathered in Jallianwala Bagh.",211,211,facts-or-whacks-videos/211-amritsar-massacre.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,211-amritsar-massacre.webp,Amritsar Massacre,1919,@FactsOrWhacks,30,Amitoj911 · Public domain
212-salt-march.mp4,Salt March (1930). One man. One SALT. Gandhi marched 240 miles to sea March 1930. Protested British salt monopoly and tax. @FactsOrWhacks #SaltMarch #Gandhi #IndianHistory #HistoryTok #FactsOrWhacks,#SaltMarch #Gandhi #IndianHistory #HistoryTok #FactsOrWhacks,Salt March (1930). One man. One SALT. Gandhi marched 240 miles to sea March 1930. Protested British salt monopoly and tax.,212,212,facts-or-whacks-videos/212-salt-march.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,212-salt-march.webp,Salt March,1930,@FactsOrWhacks,30,Unknown author Unknown author · Public domain
213-quit-india-movement.mp4,Quit India Movement (1947). Do or DIE. Gandhi launched August 1942 during WWII. Demand immediate British withdrawal. @FactsOrWhacks #QuitIndia #Gandhi #IndianHistory #HistoryTok #FactsOrWhacks,#QuitIndia #Gandhi #IndianHistory #HistoryTok #FactsOrWhacks,Quit India Movement (1947). Do or DIE. Gandhi launched August 1942 during WWII. Demand immediate British withdrawal.,213,213,facts-or-whacks-videos/213-quit-india-movement.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,213-quit-india-movement.webp,Quit India Movement,1947,@FactsOrWhacks,30,Unknown author Unknown author · CC0
214-bangladesh-liberation-war.mp4,Bangladesh Liberation War (1971). 3 million dead. One NATION born. East Pakistan fought West Pakistan 1971. Estimated 3 million killed in genocide. @FactsOrWhacks #Bangladesh #Independence #SouthAsia #HistoryTok #FactsOrWhacks,#Bangladesh #Independence #SouthAsia #HistoryTok #FactsOrWhacks,Bangladesh Liberation War (1971). 3 million dead. One NATION born. East Pakistan fought West Pakistan 1971. Estimated 3 million killed in genocide.,214,214,facts-or-whacks-videos/214-bangladesh-liberation-war.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,214-bangladesh-liberation-war.webp,Bangladesh Liberation War,1971,@FactsOrWhacks,30,ExcelD24 · CC BY-SA 3.0
215-partition-of-bengal.mp4,Partition of Bengal (1947). Lines drawn. Millions DISPLACED. British partitioned Bengal 1905 and 1947. 1947 partition split India and Pakistan. @FactsOrWhacks #Partition #SouthAsia #Independence #HistoryTok #FactsOrWhacks,#Partition #SouthAsia #Independence #HistoryTok #FactsOrWhacks,Partition of Bengal (1947). Lines drawn. Millions DISPLACED. British partitioned Bengal 1905 and 1947. 1947 partition split India and Pakistan.,215,215,facts-or-whacks-videos/215-partition-of-bengal.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,215-partition-of-bengal.webp,Partition of Bengal,1947,@FactsOrWhacks,30,Central Intelligence Agency · Public domain
216-cuban-missile-crisis.mp4,Cuban Missile Crisis (1962). 13 days. Nuclear WAR close. US discovered Soviet missiles in Cuba October 1962. 13-day standoff brought world to nuclear brink. @FactsOrWhacks #CubanMissileCrisis #ColdWar #NuclearHistory #HistoryTok #FactsOrWhacks,#CubanMissileCrisis #ColdWar #NuclearHistory #HistoryTok #FactsOrWhacks,Cuban Missile Crisis (1962). 13 days. Nuclear WAR close. US discovered Soviet missiles in Cuba October 1962. 13-day standoff brought world to nuclear brink.,216,216,facts-or-whacks-videos/216-cuban-missile-crisis.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,216-cuban-missile-crisis.webp,Cuban Missile Crisis,1962,@FactsOrWhacks,30,USAF · Public domain
217-fall-of-saigon.mp4,"Fall of Saigon (1975). Helicopters on the ROOF. North Vietnamese captured Saigon April 30, 1975. Iconic helicopter evacuations from US embassy roof. @FactsOrWhacks #FallOfSaigon #VietnamWar #ColdWar #HistoryTok #FactsOrWhacks",#FallOfSaigon #VietnamWar #ColdWar #HistoryTok #FactsOrWhacks,"Fall of Saigon (1975). Helicopters on the ROOF. North Vietnamese captured Saigon April 30, 1975. Iconic helicopter evacuations from US embassy roof.",217,217,facts-or-whacks-videos/217-fall-of-saigon.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,217-fall-of-saigon.webp,Fall of Saigon,1975,@FactsOrWhacks,30,Hubert van Es · Public domain
218-gulf-of-tonkin-incident.mp4,Gulf of Tonkin Incident (1964). One lie. One WAR. August 1964 alleged North Vietnamese attack. Congress passed Gulf of Tonkin Resolution. @FactsOrWhacks #GulfOfTonkin #VietnamWar #AmericanHistory #HistoryTok #FactsOrWhacks,#GulfOfTonkin #VietnamWar #AmericanHistory #HistoryTok #FactsOrWhacks,Gulf of Tonkin Incident (1964). One lie. One WAR. August 1964 alleged North Vietnamese attack. Congress passed Gulf of Tonkin Resolution.,218,218,facts-or-whacks-videos/218-gulf-of-tonkin-incident.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,218-gulf-of-tonkin-incident.webp,Gulf of Tonkin Incident,1964,@FactsOrWhacks,30,NASA (MODIS imagery from the Terra satellite) · Public domain
219-war-of-the-pacific.mp4,War of the Pacific (1884). Bird poop caused a WAR. Chile vs Peru and Bolivia 1879-1884. War of the Pacific was fought over guano and nitrate deposits. @FactsOrWhacks #WarOfThePacific #SouthAmerica #WeirdHistory #HistoryTok #FactsOrWhacks,#WarOfThePacific #SouthAmerica #WeirdHistory #HistoryTok #FactsOrWhacks,War of the Pacific (1884). Bird poop caused a WAR. Chile vs Peru and Bolivia 1879-1884. War of the Pacific was fought over guano and nitrate deposits.,219,219,facts-or-whacks-videos/219-war-of-the-pacific.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,219-war-of-the-pacific.webp,War of the Pacific,1884,@FactsOrWhacks,30,United States Federal Government · Public domain
220-franco-prussian-war-siege-of-paris.mp4,Franco-Prussian War Siege of Paris (1871). Rats on the MENU. Paris besieged four months September 1870-January 1871. Citizens ate rats cats dogs and zoo animals. @FactsOrWhacks #SiegeOfParis #FrancoPrussianWar #France #HistoryTok #FactsOrWhacks,#SiegeOfParis #FrancoPrussianWar #France #HistoryTok #FactsOrWhacks,Franco-Prussian War Siege of Paris (1871). Rats on the MENU. Paris besieged four months September 1870-January 1871. Citizens ate rats cats dogs and zoo animals.,220,220,facts-or-whacks-videos/220-franco-prussian-war-siege-of-paris.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,220-franco-prussian-war-siege-of-paris.webp,Franco-Prussian War Siege of Paris,1871,@FactsOrWhacks,30,Adolphe Braun · Public domain
221-anglo-zulu-war.mp4,Anglo-Zulu War (1879). Spears vs CANNONS. British invaded Zululand January 1879. Zulu warriors destroyed British at Isandlwana. @FactsOrWhacks #ZuluWar #Africa #BritishEmpire #HistoryTok #FactsOrWhacks,#ZuluWar #Africa #BritishEmpire #HistoryTok #FactsOrWhacks,Anglo-Zulu War (1879). Spears vs CANNONS. British invaded Zululand January 1879. Zulu warriors destroyed British at Isandlwana.,221,221,facts-or-whacks-videos/221-anglo-zulu-war.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,221-anglo-zulu-war.webp,Anglo-Zulu War,1879,@FactsOrWhacks,30,Fidodog14 · CC BY-SA 4.0
222-sepoy-mutiny.mp4,Sepoy Mutiny (1857). Company rule ENDED. Indian soldiers rebelled 1857 against East India Company. Sparked by rumored greased cartridges. @FactsOrWhacks #SepoyMutiny #India #BritishEmpire #HistoryTok #FactsOrWhacks,#SepoyMutiny #India #BritishEmpire #HistoryTok #FactsOrWhacks,Sepoy Mutiny (1857). Company rule ENDED. Indian soldiers rebelled 1857 against East India Company. Sparked by rumored greased cartridges.,222,222,facts-or-whacks-videos/222-sepoy-mutiny.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,222-sepoy-mutiny.webp,Sepoy Mutiny,1857,@FactsOrWhacks,30,Unknown author Unknown author Cambridge University Press; Stanford's Ge… · Public domain
223-war-of-the-triple-alliance.mp4,War of the Triple Alliance (1865). Deadliest war in South AMERICA. Paraguay vs Brazil Argentina Uruguay 1864-1870. Paraguay fought all three neighbors simultaneously. @FactsOrWhacks #TripleAlliance #Paraguay #SouthAmerica #HistoryTok #FactsOrWhacks,#TripleAlliance #Paraguay #SouthAmerica #HistoryTok #FactsOrWhacks,War of the Triple Alliance (1865). Deadliest war in South AMERICA. Paraguay vs Brazil Argentina Uruguay 1864-1870. Paraguay fought all three neighbors simultaneously.,223,223,facts-or-whacks-videos/223-war-of-the-triple-alliance.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,223-war-of-the-triple-alliance.webp,War of the Triple Alliance,1865,@FactsOrWhacks,30,Inkratt · CC BY-SA 3.0
224-napoleonic-wars-peninsular-campaign.mp4,Napoleonic Wars Peninsular Campaign (1814). Spanish ulcer BLEED France. 1807-1814 Spain guerrilla war against French. Spanish resistance tied down French armies. @FactsOrWhacks #PeninsularWar #Napoleon #Spain #HistoryTok #FactsOrWhacks,#PeninsularWar #Napoleon #Spain #HistoryTok #FactsOrWhacks,Napoleonic Wars Peninsular Campaign (1814). Spanish ulcer BLEED France. 1807-1814 Spain guerrilla war against French. Spanish resistance tied down French armies.,224,224,facts-or-whacks-videos/224-napoleonic-wars-peninsular-campaign.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,224-napoleonic-wars-peninsular-campaign.webp,Napoleonic Wars Peninsular Campaign,1814,@FactsOrWhacks,30,"The Public Schools Historical Atlas by Charles Colbeck. Longmans, Green… · Public domain"
225-battle-of-trafalgar.mp4,Battle of Trafalgar (1805). One admiral. Sea RULED. Horatio Nelson defeated French-Spanish fleet 1805. Nelson killed by sniper during victory. @FactsOrWhacks #Trafalgar #Nelson #NavalHistory #HistoryTok #FactsOrWhacks,#Trafalgar #Nelson #NavalHistory #HistoryTok #FactsOrWhacks,Battle of Trafalgar (1805). One admiral. Sea RULED. Horatio Nelson defeated French-Spanish fleet 1805. Nelson killed by sniper during victory.,225,225,facts-or-whacks-videos/225-battle-of-trafalgar.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,225-battle-of-trafalgar.webp,Battle of Trafalgar,1805,@FactsOrWhacks,30,Galia ^ · CC BY-SA 3.0
226-war-of-austrian-succession.mp4,War of Austrian Succession (1740). Maria Theresa. They said NO. 1740-1748 European powers challenged Habsburg heir. Maria Theresa fought to keep throne. @FactsOrWhacks #MariaTheresa #EuropeanHistory #War #HistoryTok #FactsOrWhacks,#MariaTheresa #EuropeanHistory #War #HistoryTok #FactsOrWhacks,War of Austrian Succession (1740). Maria Theresa. They said NO. 1740-1748 European powers challenged Habsburg heir. Maria Theresa fought to keep throne.,226,226,facts-or-whacks-videos/226-war-of-austrian-succession.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,226-war-of-austrian-succession.webp,War of Austrian Succession,1740,@FactsOrWhacks,30,DavidDijkgraaf · CC0
227-war-of-the-roses.mp4,War of the Roses (1487). Two roses. One THRONE. English civil war 1455-1487. House of Lancaster vs House of York. @FactsOrWhacks #WarOfTheRoses #BritishHistory #Medieval #HistoryTok #FactsOrWhacks,#WarOfTheRoses #BritishHistory #Medieval #HistoryTok #FactsOrWhacks,War of the Roses (1487). Two roses. One THRONE. English civil war 1455-1487. House of Lancaster vs House of York.,227,227,facts-or-whacks-videos/227-war-of-the-roses.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,227-war-of-the-roses.webp,War of the Roses,1487,@FactsOrWhacks,30,Ghent master · Public domain
228-battle-of-lepanto.mp4,"Battle of Lepanto (1571). Holy League vs OTTOMANS. Naval battle October 7, 1571 Mediterranean. Holy League defeated Ottoman fleet. @FactsOrWhacks #Lepanto #Ottoman #NavalHistory #HistoryTok #FactsOrWhacks",#Lepanto #Ottoman #NavalHistory #HistoryTok #FactsOrWhacks,"Battle of Lepanto (1571). Holy League vs OTTOMANS. Naval battle October 7, 1571 Mediterranean. Holy League defeated Ottoman fleet.",228,228,facts-or-whacks-videos/228-battle-of-lepanto.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,228-battle-of-lepanto.webp,Battle of Lepanto,1571,@FactsOrWhacks,30,Unidentified painter · Public domain
229-thirty-years-war-defenestration.mp4,Thirty Years War Defenestration (1618). They threw him out a WINDOW. Prague Defenestration May 1618 sparked war. Protestants threw Catholic officials from window. @FactsOrWhacks #Defenestration #Prague #WeirdHistory #HistoryTok #FactsOrWhacks,#Defenestration #Prague #WeirdHistory #HistoryTok #FactsOrWhacks,Thirty Years War Defenestration (1618). They threw him out a WINDOW. Prague Defenestration May 1618 sparked war. Protestants threw Catholic officials from window.,229,229,facts-or-whacks-videos/229-thirty-years-war-defenestration.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,229-thirty-years-war-defenestration.webp,Thirty Years War Defenestration,1618,@FactsOrWhacks,30,Unknown author Unknown author · Public domain
230-battle-of-plassey.mp4,Battle of Plassey (1757). One bribe. India CONQUERED. Robert Clive defeated Nawab of Bengal 1757. Victory secured by bribing general Mir Jafar. @FactsOrWhacks #Plassey #India #BritishEmpire #HistoryTok #FactsOrWhacks,#Plassey #India #BritishEmpire #HistoryTok #FactsOrWhacks,Battle of Plassey (1757). One bribe. India CONQUERED. Robert Clive defeated Nawab of Bengal 1757. Victory secured by bribing general Mir Jafar.,230,230,facts-or-whacks-videos/230-battle-of-plassey.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,230-battle-of-plassey.webp,Battle of Plassey,1757,@FactsOrWhacks,30,George B. Malleson · Public domain
231-zulu-war-isandlwana.mp4,"Zulu War Isandlwana (1879). Spears beat CANNONS. January 22, 1879 Zulu destroyed British camp. Over 1,300 British and allies was killed. @FactsOrWhacks #Isandlwana #ZuluWar #Africa #HistoryTok #FactsOrWhacks",#Isandlwana #ZuluWar #Africa #HistoryTok #FactsOrWhacks,"Zulu War Isandlwana (1879). Spears beat CANNONS. January 22, 1879 Zulu destroyed British camp. Over 1,300 British and allies was killed.",231,231,facts-or-whacks-videos/231-zulu-war-isandlwana.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,231-zulu-war-isandlwana.webp,Zulu War Isandlwana,1879,@FactsOrWhacks,30,Charles Edwin Fripp · Public domain
232-battle-of-the-alamo.mp4,Battle of the Alamo (1836). 183 men. 13 DAYS. Texan defenders held Alamo mission February-March 1836. 183 defenders vs thousands of Mexican troops. @FactsOrWhacks #TheAlamo #Texas #AmericanHistory #HistoryTok #FactsOrWhacks,#TheAlamo #Texas #AmericanHistory #HistoryTok #FactsOrWhacks,Battle of the Alamo (1836). 183 men. 13 DAYS. Texan defenders held Alamo mission February-March 1836. 183 defenders vs thousands of Mexican troops.,232,232,facts-or-whacks-videos/232-battle-of-the-alamo.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,232-battle-of-the-alamo.webp,Battle of the Alamo,1836,@FactsOrWhacks,30,Nuggehalli2015 · CC BY-SA 4.0
233-war-of-jenkins-ear.mp4,War of Jenkins Ear (1748). One ear. One WAR. Britain vs Spain 1739-1748. Named after alleged ear mutilation of Captain Jenkins. @FactsOrWhacks #JenkinsEar #WeirdHistory #BritishHistory #HistoryTok #FactsOrWhacks,#JenkinsEar #WeirdHistory #BritishHistory #HistoryTok #FactsOrWhacks,War of Jenkins Ear (1748). One ear. One WAR. Britain vs Spain 1739-1748. Named after alleged ear mutilation of Captain Jenkins.,233,233,facts-or-whacks-videos/233-war-of-jenkins-ear.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,233-war-of-jenkins-ear.webp,War of Jenkins Ear,1748,@FactsOrWhacks,30,Henry Overton · Public domain
234-great-northern-war.mp4,Great Northern War (1721). Peter vs Charles. SWEDEN fell. Sweden vs Russia coalition 1700-1721. Charles XII of Sweden invaded Russia and lost. @FactsOrWhacks #GreatNorthernWar #Russia #Sweden #HistoryTok #FactsOrWhacks,#GreatNorthernWar #Russia #Sweden #HistoryTok #FactsOrWhacks,Great Northern War (1721). Peter vs Charles. SWEDEN fell. Sweden vs Russia coalition 1700-1721. Charles XII of Sweden invaded Russia and lost.,234,234,facts-or-whacks-videos/234-great-northern-war.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,234-great-northern-war.webp,Great Northern War,1721,@FactsOrWhacks,30,Imonoz · CC BY-SA 4.0
235-battle-of-austerlitz.mp4,"Battle of Austerlitz (1805). Napoleon's greatest VICTORY. December 2, 1805 Moravian plateau. Napoleon defeated larger Russian-Austrian army. @FactsOrWhacks #Austerlitz #Napoleon #MilitaryHistory #HistoryTok #FactsOrWhacks",#Austerlitz #Napoleon #MilitaryHistory #HistoryTok #FactsOrWhacks,"Battle of Austerlitz (1805). Napoleon's greatest VICTORY. December 2, 1805 Moravian plateau. Napoleon defeated larger Russian-Austrian army.",235,235,facts-or-whacks-videos/235-battle-of-austerlitz.mp4,facts-or-whacks-videos-201-250.zip,videos_30s_pack_201_250.zip,235-battle-of-austerlitz.webp,Battle of Austerlitz,1805,@FactsOrWhacks,30,François Gérard · Public domain
